Date,High,Low,Open,Status,DateTime,year,month,day,30d_avg,Std,RSI,Williams %R
2/14/2013,245.0,245.0,245.0,-1,2013-02-14,2013,2,14,246.0,8.489344233642415,52.57044036346945,-41.66666666666667
2/17/2013,251.0,251.0,251.0,1,2013-02-17,2013,2,17,246.36666666666667,8.458757279451877,56.79065237696047,-0.0
2/19/2013,276.0,276.0,276.0,1,2013-02-19,2013,2,19,247.63333333333333,9.887237797504648,69.11991504607563,-0.0
2/20/2013,260.0,260.0,260.0,-1,2013-02-20,2013,2,20,248.23333333333332,10.077914854578244,57.76052121898314,-44.44444444444444
2/21/2013,250.0,250.0,250.0,-1,2013-02-21,2013,2,21,248.36666666666667,10.073808078151936,52.00765906685577,-81.25
2/24/2013,250.0,250.0,250.0,0,2013-02-24,2013,2,24,248.66666666666666,9.980440641691919,52.00765906685577,-83.87096774193549
2/25/2013,250.0,250.0,250.0,0,2013-02-25,2013,2,25,248.96666666666667,9.876769447176576,52.00765906685577,-83.87096774193549
2/26/2013,255.0,255.0,255.0,1,2013-02-26,2013,2,26,249.5,9.751215662500181,54.81789863412936,-80.76923076923076
2/27/2013,250.0,250.0,250.0,-1,2013-02-27,2013,2,27,249.9,9.506259280983166,51.5661229920527,-100.0
2/28/2013,250.0,250.0,250.0,0,2013-02-28,2013,2,28,250.13333333333333,9.416542060005536,51.5661229920527,-100.0
3/3/2013,250.0,250.0,250.0,0,2013-03-03,2013,3,3,250.46666666666667,9.220417124732496,51.56612299205269,-100.0
3/4/2013,250.0,250.0,250.0,0,2013-03-04,2013,3,4,250.0,8.859049532581182,51.5661229920527,-100.0
3/5/2013,250.0,250.0,250.0,0,2013-03-05,2013,3,5,249.33333333333334,8.01435493708061,51.5661229920527,-100.0
3/6/2013,252.0,252.0,252.0,1,2013-03-06,2013,3,6,249.26666666666668,7.982452018642024,53.17548908866748,-60.0
3/7/2013,256.0,256.0,256.0,1,2013-03-07,2013,3,7,249.56666666666666,8.06304183780526,56.30281909719734,-0.0
3/11/2013,260.0,260.0,260.0,1,2013-03-11,2013,3,11,249.86666666666667,8.282650472560814,59.23488556706176,-0.0
3/13/2013,260.0,260.0,260.0,0,2013-03-13,2013,3,13,249.83333333333334,8.238192525790543,59.23488556706177,-0.0
3/14/2013,270.0,270.0,270.0,1,2013-03-14,2013,3,14,250.16666666666666,8.843791250261287,65.87406398051374,-0.0
3/17/2013,265.0,265.0,265.0,-1,2013-03-17,2013,3,17,250.6,9.246061603323385,60.56293020074954,-25.0
3/18/2013,260.0,260.0,260.0,-1,2013-03-18,2013,3,18,250.93333333333334,9.402616412591556,55.72450853918151,-55.55555555555556
3/19/2013,256.0,256.0,256.0,-1,2013-03-19,2013,3,19,251.36666666666667,9.323619740074587,52.13603688472922,-99.99999999999999
3/20/2013,260.0,260.0,260.0,1,2013-03-20,2013,3,20,251.96666666666667,9.279132440622453,55.240143584743294,-71.42857142857142
3/21/2013,253.0,253.0,253.0,-1,2013-03-21,2013,3,21,252.53333333333333,8.77588126367149,49.2238836277483,-99.99999999999999
3/24/2013,250.0,250.0,250.0,-1,2013-03-24,2013,3,24,252.83333333333334,8.518067343265441,46.86798822394195,-100.0
3/25/2013,245.0,245.0,245.0,-1,2013-03-25,2013,3,25,252.93333333333334,8.40333814350347,43.16034080556654,-100.0
3/27/2013,248.0,248.0,248.0,1,2013-03-27,2013,3,27,253.13333333333333,8.203167316532431,45.92447300478838,-80.0
3/28/2013,247.0,247.0,247.0,-1,2013-03-28,2013,3,28,253.43333333333334,7.784526355196572,45.13652262200333,-86.66666666666667
3/31/2013,246.0,246.0,246.0,-1,2013-03-31,2013,3,31,253.63333333333333,7.4993486307208626,44.31765047226967,-93.33333333333334
4/1/2013,240.0,240.0,240.0,-1,2013-04-01,2013,4,1,253.5,7.709152643630557,39.66757895824603,-100.0
4/2/2013,242.0,242.0,242.0,1,2013-04-02,2013,4,2,253.23333333333332,7.968400234607191,41.85755626224323,-80.0
4/3/2013,246.0,246.0,246.0,1,2013-04-03,2013,4,3,253.26666666666668,7.934791713729306,46.073598748283494,-25.0
4/4/2013,245.0,245.0,245.0,-1,2013-04-04,2013,4,4,253.06666666666666,8.06838587170631,45.1913486972906,-37.5
4/7/2013,244.0,244.0,244.0,-1,2013-04-07,2013,4,7,252.0,6.972853766945762,44.27825625293319,-42.857142857142854
4/8/2013,246.0,246.0,246.0,1,2013-04-08,2013,4,8,251.53333333333333,6.886935824988391,46.60205579962053,-0.0
4/9/2013,244.0,244.0,244.0,-1,2013-04-09,2013,4,9,251.33333333333334,7.01885801367496,44.599040958251145,-33.333333333333336
4/11/2013,245.0,245.0,245.0,1,2013-04-11,2013,4,11,251.16666666666666,7.110377716015166,45.85222370022106,-25.0
4/15/2013,245.0,245.0,245.0,0,2013-04-15,2013,4,15,251.0,7.196742558151785,45.85222370022105,-50.0
4/16/2013,241.0,241.0,241.0,-1,2013-04-16,2013,4,16,250.53333333333333,7.379997819520626,41.49761062714459,-100.0
4/17/2013,241.0,241.0,241.0,0,2013-04-17,2013,4,17,250.23333333333332,7.582572274557481,41.49761062714459,-100.0
4/18/2013,243.0,243.0,243.0,1,2013-04-18,2013,4,18,250.0,7.696842164835009,44.55126702099233,-60.0
4/21/2013,240.0,240.0,240.0,-1,2013-04-21,2013,4,21,249.66666666666666,7.910417981605992,41.08688539569757,-100.0
4/22/2013,235.0,235.0,235.0,-1,2013-04-22,2013,4,22,249.16666666666666,8.350442207303066,36.0546557386549,-100.0
4/23/2013,235.0,235.0,235.0,0,2013-04-23,2013,4,23,248.66666666666666,8.738868124190413,36.05465573865491,-100.0
4/25/2013,238.0,238.0,238.0,1,2013-04-25,2013,4,25,248.2,8.92651996136943,41.07653350847297,-62.5
4/28/2013,230.0,230.0,230.0,-1,2013-04-28,2013,4,28,247.33333333333334,9.393076442652243,33.51727316715485,-100.0
4/29/2013,226.0,226.0,226.0,-1,2013-04-29,2013,4,29,246.2,9.852008372182517,30.495410721628613,-99.99999999999999
4/30/2013,227.0,227.0,227.0,1,2013-04-30,2013,4,30,245.1,10.097285398255824,32.14254228441642,-92.85714285714285
5/2/2013,230.0,230.0,230.0,1,2013-05-02,2013,5,2,243.76666666666668,9.30585034130411,36.96844711279227,-66.66666666666667
5/5/2013,221.0,221.0,221.0,-1,2013-05-05,2013,5,5,242.3,9.31128347758982,30.06134968729681,-99.99999999999999
5/6/2013,211.0,211.0,211.0,-1,2013-05-06,2013,5,6,240.66666666666666,10.340190531606375,24.568629466602292,-100.0
5/7/2013,203.0,203.0,203.0,-1,2013-05-07,2013,5,7,238.9,12.021102135484966,21.227106357444846,-100.0
5/8/2013,215.0,215.0,215.0,1,2013-05-08,2013,5,8,237.4,12.10471552458262,35.41642555847591,-55.55555555555555
5/9/2013,215.0,215.0,215.0,0,2013-05-09,2013,5,9,236.13333333333333,12.400593237571945,35.4164255584759,-55.55555555555555
5/12/2013,210.0,210.0,210.0,-1,2013-05-12,2013,5,12,234.8,12.994428514322204,32.58046514159048,-74.07407407407408
5/13/2013,216.0,216.0,216.0,1,2013-05-13,2013,5,13,233.83333333333334,13.284897656631125,38.902868340380905,-27.77777777777778
5/14/2013,221.0,221.0,221.0,1,2013-05-14,2013,5,14,232.93333333333334,13.206407361668633,43.64559144873327,-0.0
5/15/2013,222.0,222.0,222.0,1,2013-05-15,2013,5,15,232.1,13.076301280272274,44.57231115409386,-0.0
5/16/2013,234.0,234.0,234.0,1,2013-05-16,2013,5,16,231.7,12.817418105710221,54.286949444223445,-0.0
5/19/2013,232.0,232.0,232.0,-1,2013-05-19,2013,5,19,231.43333333333334,12.7216441502305,52.63126670888328,-8.333333333333334
5/20/2013,222.0,222.0,222.0,-1,2013-05-20,2013,5,20,230.76666666666668,12.672760179800962,45.207168969574056,-50.0
5/21/2013,223.0,223.0,223.0,1,2013-05-21,2013,5,21,230.0,12.412452034842978,46.02706833449744,-61.111111111111114
5/22/2013,235.0,235.0,235.0,1,2013-05-22,2013,5,22,229.66666666666666,12.126725496373865,54.77290618625009,-0.0
5/23/2013,232.0,232.0,232.0,-1,2013-05-23,2013,5,23,229.26666666666668,11.831965276271166,52.48324721259399,-23.076923076923077
5/26/2013,218.0,218.0,218.0,-1,2013-05-26,2013,5,26,228.33333333333334,11.567890557662572,43.37151279615023,-99.99999999999999
5/27/2013,221.0,221.0,221.0,1,2013-05-27,2013,5,27,227.56666666666666,11.251615465112039,45.55290120391378,-82.35294117647058
5/28/2013,225.0,225.0,225.0,1,2013-05-28,2013,5,28,226.9,10.765045605875866,48.406646560611996,-58.8235294117647
5/30/2013,225.0,225.0,225.0,0,2013-05-30,2013,5,30,226.23333333333332,10.210485933026947,48.406646560612,-58.8235294117647
6/2/2013,226.0,226.0,226.0,1,2013-06-02,2013,6,2,225.73333333333332,9.822329709370152,49.17895965981932,-52.94117647058823
6/3/2013,223.0,223.0,223.0,-1,2013-06-03,2013,6,3,225.13333333333333,9.398214552862921,46.910277857024575,-64.28571428571428
6/4/2013,225.0,225.0,225.0,1,2013-06-04,2013,6,4,224.53333333333333,8.771951119153407,48.61223038742051,-12.5
6/5/2013,225.0,225.0,225.0,0,2013-06-05,2013,6,5,224.03333333333333,8.273277853234267,48.61223038742052,-20.0
6/6/2013,225.0,225.0,225.0,0,2013-06-06,2013,6,6,223.7,8.013566083794736,48.61223038742051,-33.333333333333336
6/9/2013,221.0,221.0,221.0,-1,2013-06-09,2013,6,9,223.23333333333332,7.735646701155135,45.00801377518647,-100.0
6/10/2013,220.0,220.0,220.0,-1,2013-06-10,2013,6,10,222.63333333333333,7.232509619926792,44.12717553834823,-100.0
6/11/2013,215.0,215.0,215.0,-1,2013-06-11,2013,6,11,222.13333333333333,7.224161248696008,39.92034266126625,-100.0
6/12/2013,213.0,213.0,213.0,-1,2013-06-12,2013,6,12,221.7,7.372596043038548,38.34560087677213,-100.0
6/13/2013,213.0,213.0,213.0,0,2013-06-13,2013,6,13,221.23333333333332,7.468016093170298,38.345600876772124,-100.0
6/16/2013,206.0,206.0,206.0,-1,2013-06-16,2013,6,16,220.43333333333334,7.7756620001299055,33.05306049426461,-100.0
6/17/2013,205.0,205.0,205.0,-1,2013-06-17,2013,6,17,219.9,8.268552806705388,32.365799624663424,-100.0
6/18/2013,206.0,206.0,206.0,1,2013-06-18,2013,6,18,219.73333333333332,8.501250753145106,33.847101257009534,-93.33333333333334
6/19/2013,203.0,203.0,203.0,-1,2013-06-19,2013,6,19,219.73333333333332,8.501250753145106,31.61037552092707,-100.0
6/20/2013,204.0,204.0,204.0,1,2013-06-20,2013,6,20,219.36666666666667,8.938422808241096,33.195132916220984,-90.0
6/23/2013,202.0,202.0,202.0,-1,2013-06-23,2013,6,23,218.93333333333334,9.45746679407089,31.617123457394115,-100.0
6/24/2013,202.0,202.0,202.0,0,2013-06-24,2013,6,24,218.66666666666666,9.823733868874434,31.617123457394115,-100.0
6/25/2013,204.0,204.0,204.0,1,2013-06-25,2013,6,25,218.26666666666668,10.174116358593247,35.19022275589248,-50.0
6/26/2013,212.0,212.0,212.0,1,2013-06-26,2013,6,26,217.96666666666667,10.223311203032837,47.09763707933497,-0.0
6/27/2013,210.0,210.0,210.0,-1,2013-06-27,2013,6,27,217.56666666666666,10.29456948684955,44.877741134961056,-20.0
6/30/2013,204.0,204.0,204.0,-1,2013-06-30,2013,6,30,216.56666666666666,10.098423684891296,38.946946914762385,-80.0
7/1/2013,204.0,204.0,204.0,0,2013-07-01,2013,7,1,215.63333333333333,9.91509936421879,38.946946914762385,-80.0
7/2/2013,204.0,204.0,204.0,0,2013-07-02,2013,7,2,215.03333333333333,10.060106715461302,38.94694691476238,-80.0
7/3/2013,214.0,214.0,214.0,1,2013-07-03,2013,7,3,214.73333333333332,9.947910310224081,52.11886694189635,-0.0
7/4/2013,217.0,217.0,217.0,1,2013-07-04,2013,7,4,214.13333333333333,9.197950796270181,55.238827413252544,-0.0
7/7/2013,216.0,216.0,216.0,-1,2013-07-07,2013,7,7,213.6,8.56858737804574,53.97627046954588,-7.692307692307692
7/8/2013,212.0,212.0,212.0,-1,2013-07-08,2013,7,8,213.4,8.53229160308251,49.13821772499309,-38.46153846153846
7/9/2013,213.0,213.0,213.0,1,2013-07-09,2013,7,9,213.13333333333333,8.410721127530605,50.336690234772675,-30.769230769230766
7/10/2013,216.0,216.0,216.0,1,2013-07-10,2013,7,10,212.83333333333334,8.128635349411997,53.84998273213218,-7.692307692307692
7/11/2013,215.0,215.0,215.0,-1,2013-07-11,2013,7,11,212.5,7.811353364132388,52.51634890529541,-40.0
7/14/2013,211.0,211.0,211.0,-1,2013-07-14,2013,7,14,212.0,7.385913899983053,47.45382661916208,-100.0
7/15/2013,213.0,213.0,213.0,1,2013-07-15,2013,7,15,211.66666666666666,7.092168256234786,50.04675667456808,-60.0
7/16/2013,212.0,212.0,212.0,-1,2013-07-16,2013,7,16,211.23333333333332,6.631603193766329,48.75139384133663,-80.0
7/17/2013,212.0,212.0,212.0,0,2013-07-17,2013,7,17,210.8,6.104831325865832,48.751393841336636,-80.0
7/18/2013,218.0,218.0,218.0,1,2013-07-18,2013,7,18,210.56666666666666,5.661018144893453,56.57299993687469,-0.0
7/21/2013,215.0,215.0,215.0,-1,2013-07-21,2013,7,21,210.36666666666667,5.378650858486958,52.27686324464602,-42.857142857142854
7/22/2013,220.0,220.0,220.0,1,2013-07-22,2013,7,22,210.36666666666667,5.378650858486958,58.00136265422579,-0.0
7/23/2013,219.0,219.0,219.0,-1,2013-07-23,2013,7,23,210.5,5.544490897312043,56.54058698866331,-12.5
7/24/2013,220.0,220.0,220.0,1,2013-07-24,2013,7,24,210.73333333333332,5.794964123739995,57.688189837343394,-0.0
7/25/2013,220.0,220.0,220.0,0,2013-07-25,2013,7,25,210.96666666666667,6.025711194732976,57.688189837343394,-0.0
7/28/2013,220.0,220.0,220.0,0,2013-07-28,2013,7,28,211.43333333333334,6.168235277355529,57.688189837343394,-0.0
7/29/2013,219.0,219.0,219.0,-1,2013-07-29,2013,7,29,211.9,6.194268763726125,55.84633052619786,-20.0
7/30/2013,220.0,220.0,220.0,1,2013-07-30,2013,7,30,212.36666666666667,6.261449283230581,57.3140373245631,-0.0
7/31/2013,222.0,222.0,222.0,1,2013-07-31,2013,7,31,213.0,6.242236557629927,60.165983234700036,-0.0
8/1/2013,227.0,227.0,227.0,1,2013-08-01,2013,8,1,213.76666666666668,6.505612077720257,66.23890184572996,-0.0
8/4/2013,233.0,233.0,233.0,1,2013-08-04,2013,8,4,214.8,7.014271166702421,71.79569991595048,-0.0
8/5/2013,235.0,235.0,235.0,1,2013-08-05,2013,8,5,215.9,7.507926845493017,73.36916210203923,-0.0
8/6/2013,244.0,244.0,244.0,1,2013-08-06,2013,8,6,217.23333333333332,8.767822571409164,79.03673489883893,-0.0
8/7/2013,240.0,240.0,240.0,-1,2013-08-07,2013,8,7,218.16666666666666,9.638583861263484,71.73012335008842,-16.666666666666668
8/8/2013,250.0,250.0,250.0,1,2013-08-08,2013,8,8,219.5,11.122360205988603,77.36404229053971,-0.0
8/11/2013,256.0,256.0,256.0,1,2013-08-11,2013,8,11,221.23333333333332,12.579905523832089,79.94639242297717,-0.0
8/12/2013,258.0,258.0,258.0,1,2013-08-12,2013,8,12,223.03333333333333,13.830210144597014,80.7353275801164,-0.0
8/13/2013,258.0,258.0,258.0,0,2013-08-13,2013,8,13,224.83333333333334,14.750998407668046,80.7353275801164,-0.0
8/14/2013,255.0,255.0,255.0,-1,2013-08-14,2013,8,14,226.2,15.588236059551864,75.56375131489264,-16.666666666666668
8/15/2013,265.0,265.0,265.0,1,2013-08-15,2013,8,15,227.8,17.00993624428147,80.13223231990114,-0.0
8/18/2013,274.0,274.0,274.0,1,2013-08-18,2013,8,18,229.73333333333332,18.82209511100861,83.18005116753652,-0.0
8/19/2013,289.0,289.0,289.0,1,2013-08-19,2013,8,19,232.3,21.39473025673985,86.81142778006756,-0.0
8/20/2013,295.0,295.0,295.0,1,2013-08-20,2013,8,20,235.03333333333333,23.931631547092376,87.93362246186959,-0.0
8/25/2013,290.0,290.0,290.0,-1,2013-08-25,2013,8,25,237.5,25.653863055205026,81.69525844683885,-12.5
8/26/2013,275.0,275.0,275.0,-1,2013-08-26,2013,8,26,239.5,26.172834034153656,66.46193488065406,-50.0
8/27/2013,265.0,265.0,265.0,-1,2013-08-27,2013,8,27,241.3,26.001525154207204,58.61500062204716,-100.0
8/29/2013,269.0,269.0,269.0,1,2013-08-29,2013,8,29,243.16666666666666,25.90976827287473,60.61795023827315,-86.66666666666667
9/1/2013,270.0,270.0,270.0,1,2013-09-01,2013,9,1,245.1,25.666763695891486,61.12450648946533,-83.33333333333334
9/2/2013,273.0,273.0,273.0,1,2013-09-02,2013,9,2,247.13333333333333,25.36863843591134,62.67556624111309,-73.33333333333334
9/3/2013,273.0,273.0,273.0,0,2013-09-03,2013,9,3,248.96666666666667,25.17727948565721,62.6755662411131,-68.0
9/4/2013,270.0,270.0,270.0,-1,2013-09-04,2013,9,4,250.8,24.614825922042577,59.90367951208883,-50.0
9/5/2013,268.0,268.0,268.0,-1,2013-09-05,2013,9,5,252.4,24.098361655573278,58.06015536347861,-62.5
9/8/2013,270.0,270.0,270.0,1,2013-09-08,2013,9,8,254.1,23.451123052294093,59.405540958552685,-60.0
9/9/2013,268.0,268.0,268.0,-1,2013-09-09,2013,9,9,255.7,22.668754129707928,57.42181553563126,-100.0
9/10/2013,265.0,265.0,265.0,-1,2013-09-10,2013,9,10,257.2,21.69284007097445,54.48287651297504,-100.0
9/11/2013,260.0,260.0,260.0,-1,2013-09-11,2013,9,11,258.53333333333336,20.525397779897865,49.89894179179949,-100.0
9/12/2013,256.0,256.0,256.0,-1,2013-09-12,2013,9,12,259.76666666666665,19.132358099221065,46.52643492955554,-99.99999999999999
9/15/2013,256.0,256.0,256.0,0,2013-09-15,2013,9,15,260.96666666666664,17.62146679349003,46.52643492955554,-99.99999999999999
9/16/2013,251.0,251.0,251.0,-1,2013-09-16,2013,9,16,261.93333333333334,16.143608393233283,42.374544106008535,-100.0
9/17/2013,243.0,243.0,243.0,-1,2013-09-17,2013,9,17,262.46666666666664,15.185595110189922,36.727263298616265,-100.0
9/19/2013,249.0,249.0,249.0,1,2013-09-19,2013,9,19,263.0,14.374306579978805,42.87616623964257,-72.72727272727273
9/22/2013,251.0,251.0,251.0,1,2013-09-22,2013,9,22,263.53333333333336,13.574147165270368,44.80178145540748,-52.94117647058823
9/23/2013,248.0,248.0,248.0,-1,2013-09-23,2013,9,23,263.6666666666667,13.394114336178578,42.488141177568586,-61.53846153846153
9/24/2013,256.0,256.0,256.0,1,2013-09-24,2013,9,24,264.2,12.720876135519218,49.91584115084805,-0.0
9/25/2013,255.0,255.0,255.0,-1,2013-09-25,2013,9,25,264.3666666666667,12.560154109899203,49.06285020971086,-7.692307692307692
9/26/2013,252.0,252.0,252.0,-1,2013-09-26,2013,9,26,264.23333333333335,12.672760179801502,46.49584859712562,-30.769230769230766
9/29/2013,250.0,250.0,250.0,-1,2013-09-29,2013,9,29,263.96666666666664,12.890743359785967,44.81253024659972,-75.0
9/30/2013,250.0,250.0,250.0,0,2013-09-30,2013,9,30,263.7,13.09948669697358,44.812530246599714,-75.0
10/1/2013,253.0,253.0,253.0,1,2013-10-01,2013,10,1,263.6333333333333,13.150280797668206,48.08237775413569,-37.5
10/2/2013,257.0,257.0,257.0,1,2013-10-02,2013,10,2,263.3666666666667,13.202620777798197,52.15303755467225,-0.0
10/3/2013,265.0,265.0,265.0,1,2013-10-03,2013,10,3,263.06666666666666,13.054087306370699,59.065791388527835,-0.0
10/6/2013,261.0,261.0,261.0,-1,2013-10-06,2013,10,6,262.1333333333333,12.10224639544831,54.80243841678527,-26.666666666666668
10/7/2013,268.0,268.0,268.0,1,2013-10-07,2013,10,7,261.23333333333335,10.467299929597008,60.214500940808925,-0.0
10/8/2013,268.0,268.0,268.0,0,2013-10-08,2013,10,8,260.5,9.058240675648916,60.214500940808925,-0.0
10/9/2013,272.0,272.0,272.0,1,2013-10-09,2013,10,9,260.4,8.907958471949707,63.13959116232305,-0.0
10/10/2013,274.0,274.0,274.0,1,2013-10-10,2013,10,10,260.7,9.214493830470218,64.54327022221776,-0.0
10/17/2013,287.0,287.0,287.0,1,2013-10-17,2013,10,17,261.3,10.296132517971778,72.00563309395159,-0.0
10/20/2013,281.0,281.0,281.0,-1,2013-10-20,2013,10,20,261.6666666666667,10.800170283887622,65.18651756866079,-23.076923076923077
10/21/2013,288.0,288.0,288.0,1,2013-10-21,2013,10,21,262.1666666666667,11.656235073642078,68.88834494515078,-0.0
10/22/2013,281.0,281.0,281.0,-1,2013-10-22,2013,10,22,262.43333333333334,11.999090003812372,61.81028664525308,-35.0
10/23/2013,280.0,280.0,280.0,-1,2013-10-23,2013,10,23,262.76666666666665,12.350298986563889,60.84844296109006,-50.0
10/24/2013,279.0,279.0,279.0,-1,2013-10-24,2013,10,24,263.1333333333333,12.67017495275354,59.845537047844076,-64.28571428571428
10/27/2013,271.0,271.0,271.0,-1,2013-10-27,2013,10,27,263.1666666666667,12.690162720986176,52.40419231446324,-99.99999999999999
10/28/2013,270.0,270.0,270.0,-1,2013-10-28,2013,10,28,263.23333333333335,12.721644150231025,51.541469762244695,-100.0
10/29/2013,266.0,266.0,266.0,-1,2013-10-29,2013,10,29,263.26666666666665,12.727741445319369,48.128355581925945,-100.0
10/30/2013,268.0,268.0,268.0,1,2013-10-30,2013,10,30,263.53333333333336,12.740739255697019,49.914278221798,-86.66666666666667
10/31/2013,270.0,270.0,270.0,1,2013-10-31,2013,10,31,264.0,12.711656339620008,51.704965669063796,-71.42857142857142
11/6/2013,271.0,271.0,271.0,1,2013-11-06,2013,11,6,264.5,12.681101877504025,52.61714816928668,-61.53846153846153
11/7/2013,270.0,270.0,270.0,-1,2013-11-07,2013,11,7,265.1333333333333,12.4560837741465,51.56821921227716,-20.0
11/10/2013,270.0,270.0,270.0,0,2013-11-10,2013,11,10,266.03333333333336,11.757560541417917,51.56821921227716,-20.0
11/11/2013,265.0,265.0,265.0,-1,2013-11-11,2013,11,11,266.56666666666666,11.31274329769709,46.22464633092005,-100.0
11/12/2013,270.0,270.0,270.0,1,2013-11-12,2013,11,12,267.2,10.936809091480866,51.6231329096257,-16.666666666666668
11/13/2013,282.0,282.0,282.0,1,2013-11-13,2013,11,13,268.3333333333333,10.63609123605376,61.58945912782159,-0.0
11/14/2013,285.0,285.0,285.0,1,2013-11-14,2013,11,14,269.3,10.793197091146181,63.607957844098095,-0.0
11/21/2013,290.0,290.0,290.0,1,2013-11-21,2013,11,21,270.46666666666664,11.08193103219604,66.74465734570119,-0.0
11/24/2013,306.0,306.0,306.0,1,2013-11-24,2013,11,24,272.26666666666665,12.297836460501761,74.36040182497383,-0.0
11/25/2013,324.0,324.0,324.0,1,2013-11-25,2013,11,25,274.73333333333335,14.83689095913914,79.92911315504347,-0.0
11/26/2013,314.0,314.0,314.0,-1,2013-11-26,2013,11,26,276.8666666666667,15.732096191377822,70.73724454585121,-18.51851851851852
11/27/2013,321.0,321.0,321.0,1,2013-11-27,2013,11,27,279.1333333333333,17.020744611399625,73.07172415217848,-7.142857142857143
11/28/2013,340.0,340.0,340.0,1,2013-11-28,2013,11,28,281.9,19.8152675375898,78.16377442536766,-0.0
12/1/2013,342.0,342.0,342.0,1,2013-12-01,2013,12,1,284.46666666666664,22.3726022923885,78.62203404929454,-0.0
12/2/2013,376.0,376.0,376.0,1,2013-12-02,2013,12,2,288.3,27.48184353601457,84.55582597891548,-0.0
12/3/2013,405.0,405.0,405.0,1,2013-12-03,2013,12,3,292.8666666666667,34.48311264186168,87.69347945282742,-0.0
12/4/2013,400.0,400.0,400.0,-1,2013-12-04,2013,12,4,297.26666666666665,39.28756347342272,84.50573736259867,-5.4945054945054945
12/5/2013,402.0,402.0,402.0,1,2013-12-05,2013,12,5,301.6,43.36262493645155,84.74461945528226,-3.5714285714285716
12/8/2013,400.0,400.0,400.0,-1,2013-12-08,2013,12,8,305.8,46.57985357019439,83.36054983685844,-7.692307692307692
12/9/2013,395.0,395.0,395.0,-1,2013-12-09,2013,12,9,309.4,49.1777914552276,79.84945585270098,-15.873015873015873
12/10/2013,396.0,396.0,396.0,1,2013-12-10,2013,12,10,313.23333333333335,51.322968799913035,80.03061540736918,-31.03448275862069
12/11/2013,400.0,400.0,400.0,1,2013-12-11,2013,12,11,316.96666666666664,53.45348176352729,80.7751454116529,-50.0
12/12/2013,410.0,410.0,410.0,1,2013-12-12,2013,12,12,321.26666666666665,55.605713755862524,82.52887667651035,-0.0
12/15/2013,406.0,406.0,406.0,-1,2013-12-15,2013,12,15,325.46666666666664,57.11919378677052,79.40846802641788,-26.666666666666668
12/16/2013,446.0,446.0,446.0,1,2013-12-16,2013,12,16,331.03333333333336,60.47369524092294,85.36684713404428,-0.0
12/18/2013,490.0,490.0,490.0,1,2013-12-18,2013,12,18,338.3333333333333,65.94738411236979,89.10235399540379,-0.0
12/19/2013,485.0,485.0,485.0,-1,2013-12-19,2013,12,19,345.5,69.8331755957953,86.40310475034312,-5.319148936170213
12/22/2013,493.0,493.0,493.0,1,2013-12-22,2013,12,22,353.06666666666666,73.14177698299355,87.07763359765494,-0.0
12/23/2013,480.0,480.0,480.0,-1,2013-12-23,2013,12,23,360.1333333333333,74.86066751125031,80.12179501627504,-14.942528735632184
12/24/2013,469.0,469.0,469.0,-1,2013-12-24,2013,12,24,366.76666666666665,75.41319894231201,74.6853813448982,-27.586206896551726
12/26/2013,469.0,469.0,469.0,0,2013-12-26,2013,12,26,373.3666666666667,75.40716298790947,74.6853813448982,-51.06382978723405
12/29/2013,471.0,471.0,471.0,1,2013-12-29,2013,12,29,380.06666666666666,74.83357780980529,75.04246517833077,-91.66666666666667
12/31/2013,465.0,465.0,465.0,-1,2013-12-31,2013,12,31,386.56666666666666,73.39862036349498,71.77163801968067,-99.99999999999999
1/1/2014,460.0,460.0,460.0,-1,2014-01-01,2014,1,1,393.06666666666666,70.85192588983693,69.0699027958205,-100.0
1/2/2014,439.0,439.0,439.0,-1,2014-01-02,2014,1,2,398.7,67.36219649953138,59.02076631431976,-100.0
1/5/2014,462.0,462.0,462.0,1,2014-01-05,2014,1,5,404.7,64.56760690988217,65.02303281285823,-28.125
1/6/2014,468.0,468.0,468.0,1,2014-01-06,2014,1,6,410.8,61.43760501797681,66.40541711102324,-9.375
1/7/2014,470.0,470.0,470.0,1,2014-01-07,2014,1,7,416.8,57.92230229754666,66.8753772378286,-3.125
1/8/2014,473.0,473.0,473.0,1,2014-01-08,2014,1,8,422.3666666666667,54.849941585694765,67.60738174376773,-0.0
1/9/2014,491.0,491.0,491.0,1,2014-01-09,2014,1,9,427.93333333333334,52.96448604120786,71.65480152110194,-0.0
1/12/2014,484.0,484.0,484.0,-1,2014-01-12,2014,1,12,433.6,49.32342242789028,68.09163454645325,-13.461538461538462
1/13/2014,486.0,486.0,486.0,1,2014-01-13,2014,1,13,439.1,45.376091228448985,68.57249320990358,-17.24137931034483
1/14/2014,494.0,494.0,494.0,1,2014-01-14,2014,1,14,444.23333333333335,42.39118591969648,70.4883003374364,-0.0
1/16/2014,501.0,501.0,501.0,1,2014-01-16,2014,1,16,449.53333333333336,38.97013297857643,72.09144231085264,-0.0
1/19/2014,490.0,490.0,490.0,-1,2014-01-19,2014,1,19,453.3333333333333,37.064094841731894,66.02203866036514,-39.285714285714285
1/20/2014,495.0,495.0,495.0,1,2014-01-20,2014,1,20,456.3333333333333,36.657156551441595,67.36691526393605,-35.29411764705882
1/21/2014,500.0,500.0,500.0,1,2014-01-21,2014,1,21,459.6666666666667,35.896722867746504,68.7010496476079,-5.88235294117647
